family,choices,depth,history,reverse,consumer,mode,counted,median_ns,min_ns,max_ns,requested_bytes,peak_excess,signal_limited
early,3,16,False,True,window,scan,False,844093,793235,906587,785121,60201,False
early,3,16,False,True,window,scan,True,326134,305892,346979,300110,40960,False
early,3,16,False,True,window,sealed-indexed,False,1119537,983007,1291692,1018895,73415,False
early,3,16,False,True,window,sealed-indexed,True,367041,353057,405716,373628,50510,False
early,3,16,False,True,window,sealed-scan,False,803010,742260,858561,742543,60817,False
early,3,16,False,True,window,sealed-scan,True,322048,311932,506885,290300,41576,False
early,3,16,True,False,all,active-indexed,False,983317,924823,1119507,925157,81519,False
early,3,16,True,False,all,active-indexed,True,401409,392185,433216,374882,53510,False
early,3,16,True,False,all,active-native-indexed,False,899960,797588,1349805,769253,73601,False
early,3,16,True,False,all,active-native-indexed,True,380977,360251,566128,359266,53054,False
early,3,16,True,False,all,active-native-scan,False,801124,740891,807288,680037,69953,False
early,3,16,True,False,all,active-native-scan,True,354098,337290,388181,329442,48296,False
early,3,16,True,False,all,active-scan,False,952380,845004,1131292,777861,72143,False
early,3,16,True,False,all,active-scan,True,394433,347866,582666,335106,48006,False
early,3,16,True,False,all,birth,False,1709696,1646121,2930475,1543326,101320,False
early,3,16,True,False,all,birth,True,309586,296842,440579,296699,45825,False
early,3,16,True,False,all,birth-miss,False,1451326,1416289,1710531,1493630,101352,False
early,3,16,True,False,all,birth-miss,True,337887,284401,413636,299803,45833,False
early,3,16,True,False,all,birth-miss-template,False,1615515,1550238,2590832,1546198,110265,False
early,3,16,True,False,all,birth-miss-template,True,355816,323104,691026,329235,49834,False
early,3,16,True,False,all,conditional,False,3185677,2570856,4303473,3179373,69495,False
early,3,16,True,False,all,conditional,True,620086,595518,902933,619198,37210,False
early,3,16,True,False,all,indexed,False,1099204,1071756,1829746,1098773,79551,False
early,3,16,True,False,all,indexed,True,514515,408481,792752,418450,53798,False
early,3,16,True,False,all,native-indexed,False,856495,728332,1686138,939893,72241,False
early,3,16,True,False,all,native-indexed,True,432484,354423,607450,400626,52830,False
early,3,16,True,False,all,native-scan,False,643574,605967,726905,802501,65649,False
early,3,16,True,False,all,native-scan,True,344053,314974,472922,339010,44936,False
early,3,16,True,False,all,scan,False,819221,739108,933219,810373,65609,False
early,3,16,True,False,all,scan,True,349752,332391,524937,334850,44896,False
early,3,16,True,False,all,sealed-indexed,False,1193512,1010999,1638154,1048493,78759,False
early,3,16,True,False,all,sealed-indexed,True,457753,390475,671941,406826,54446,False
early,3,16,True,False,all,sealed-scan,False,835379,700271,1317109,760093,64785,False
early,3,16,True,False,all,sealed-scan,True,326152,320341,553922,323226,45544,False
early,3,16,True,False,immediate,active-indexed,False,1044540,927935,1159978,925157,72027,False
early,3,16,True,False,immediate,active-indexed,True,408659,387260,441272,374882,44018,False
early,3,16,True,False,immediate,active-native-indexed,False,928910,775140,4541604,769253,64109,False
early,3,16,True,False,immediate,active-native-indexed,True,398687,386749,430303,359266,43562,False
early,3,16,True,False,immediate,active-native-scan,False,878124,688371,901939,680037,60461,False
early,3,16,True,False,immediate,active-native-scan,True,399466,350992,702820,329442,38804,False
early,3,16,True,False,immediate,active-scan,False,953711,850753,1047203,777861,62651,False
early,3,16,True,False,immediate,active-scan,True,406003,358538,424640,335106,38514,False
early,3,16,True,False,immediate,birth,False,1671610,1413493,1786819,1543326,86356,False
early,3,16,True,False,immediate,birth,True,319896,303880,691980,296699,30861,False
early,3,16,True,False,immediate,birth-miss,False,1581066,1460795,1694034,1493630,86388,False
early,3,16,True,False,immediate,birth-miss,True,327136,280324,357623,299803,30869,False
early,3,16,True,False,immediate,birth-miss-template,False,1710200,1534744,1821386,1546198,95301,False
early,3,16,True,False,immediate,birth-miss-template,True,357603,351504,375329,329235,34870,False
early,3,16,True,False,immediate,conditional,False,2700652,2431937,6911019,3179373,60003,False
early,3,16,True,False,immediate,conditional,True,672098,614715,856014,619198,27718,False
early,3,16,True,False,immediate,indexed,False,1171791,1103892,1281395,1098773,70059,False
early,3,16,True,False,immediate,indexed,True,456675,435401,676454,418450,44306,False
early,3,16,True,False,immediate,native-indexed,False,806930,767013,845946,939893,62749,False
early,3,16,True,False,immediate,native-indexed,True,415964,366759,444833,400626,43338,False
early,3,16,True,False,immediate,native-scan,False,698701,649942,740639,802501,56157,False
early,3,16,True,False,immediate,native-scan,True,358237,332720,737374,339010,35444,False
early,3,16,True,False,immediate,scan,False,874669,786915,917657,810373,56117,False
early,3,16,True,False,immediate,scan,True,396958,376105,4774940,334850,35404,False
early,3,16,True,False,immediate,sealed-indexed,False,1149607,1064761,1247986,1048493,69267,False
early,3,16,True,False,immediate,sealed-indexed,True,465709,377949,754623,406826,44954,False
early,3,16,True,False,immediate,sealed-scan,False,844860,802409,1837261,760093,55293,False
early,3,16,True,False,immediate,sealed-scan,True,376900,341943,446942,323226,36052,False
early,3,16,True,False,window,active-indexed,False,1103454,890241,1180028,925157,78355,False
early,3,16,True,False,window,active-indexed,True,466909,419558,1170995,374882,50346,False
early,3,16,True,False,window,active-native-indexed,False,960535,824823,980528,769253,70437,False
early,3,16,True,False,window,active-native-indexed,True,393419,356270,437170,359266,49890,False
early,3,16,True,False,window,active-native-scan,False,816671,777951,910286,680037,66789,False
early,3,16,True,False,window,active-native-scan,True,378068,345050,410252,329442,45132,False
early,3,16,True,False,window,active-scan,False,993305,930272,1571900,777861,68979,False
early,3,16,True,False,window,active-scan,True,413472,381530,444092,335106,44842,False
early,3,16,True,False,window,birth,False,1911563,1728422,4018729,1543326,96332,False
early,3,16,True,False,window,birth,True,329692,295663,349550,296699,40837,False
early,3,16,True,False,window,birth-miss,False,1584701,1380852,1729091,1493630,96364,False
early,3,16,True,False,window,birth-miss,True,324551,298571,328044,299803,40845,False
early,3,16,True,False,window,birth-miss-template,False,1690252,1425008,1910912,1546198,105277,False
early,3,16,True,False,window,birth-miss-template,True,367064,314709,380162,329235,44846,False
early,3,16,True,False,window,conditional,False,2892992,2244016,2972907,3179373,66331,False
early,3,16,True,False,window,conditional,True,688787,647674,715349,619198,34046,False
early,3,16,True,False,window,indexed,False,1195134,1049087,1228165,1098773,76387,False
early,3,16,True,False,window,indexed,True,449741,415468,528270,418450,50634,False
early,3,16,True,False,window,native-indexed,False,814800,743328,901025,939893,69077,False
early,3,16,True,False,window,native-indexed,True,420717,401556,451856,400626,49666,False
early,3,16,True,False,window,native-scan,False,730529,669231,758100,802501,62485,False
early,3,16,True,False,window,native-scan,True,359083,338097,397923,339010,41772,False
early,3,16,True,False,window,scan,False,923796,899819,1828250,810373,62445,False
early,3,16,True,False,window,scan,True,410782,379419,461537,334850,41732,False
early,3,16,True,False,window,sealed-indexed,False,1244477,1144036,6706885,1048493,75595,False
early,3,16,True,False,window,sealed-indexed,True,449162,357454,461967,406826,51282,False
early,3,16,True,False,window,sealed-scan,False,889245,872700,1405493,760093,61621,False
early,3,16,True,False,window,sealed-scan,True,381215,348992,391981,323226,42380,False
early,3,16,True,True,all,active-indexed,False,1159739,1105305,4644483,931333,76735,False
early,3,16,True,True,all,active-indexed,True,444302,353779,505235,366274,53510,False
early,3,16,True,True,all,active-native-indexed,False,877664,757814,953957,780357,72881,False
early,3,16,True,True,all,active-native-indexed,True,397502,328048,440600,352770,53054,False
early,3,16,True,True,all,active-native-scan,False,822022,674536,930289,691141,69233,False
early,3,16,True,True,all,active-native-scan,True,399306,343830,408412,322946,48296,False
early,3,16,True,True,all,active-scan,False,1048923,851304,1098125,789093,68831,False
early,3,16,True,True,all,active-scan,True,384373,355338,425853,326690,48006,False
early,3,16,True,True,all,birth,False,1872483,1598601,2324668,1543326,101320,False
early,3,16,True,True,all,birth,True,315838,291539,348184,296699,45825,False
early,3,16,True,True,all,birth-miss,False,1658732,1470266,1774729,1493630,101352,False
early,3,16,True,True,all,birth-miss,True,339775,296752,477227,299803,45833,False
early,3,16,True,True,all,birth-miss-template,False,1786382,1597899,1929360,1546198,110265,False
early,3,16,True,True,all,birth-miss-template,True,359321,317953,393534,329235,49834,False
early,3,16,True,True,all,conditional,False,2883380,2558729,2894297,3176845,68775,False
early,3,16,True,True,all,conditional,True,722814,618130,1026387,619198,37122,False
early,3,16,True,True,all,indexed,False,1164069,1020491,1471217,1110421,76671,False
early,3,16,True,True,all,indexed,True,469342,427611,507679,418450,53798,False
early,3,16,True,True,all,native-indexed,False,866082,781959,872884,963317,72241,False
early,3,16,True,True,all,native-indexed,True,387747,370797,732041,400626,52830,False
early,3,16,True,True,all,native-scan,False,691290,650005,769116,825925,65649,False
early,3,16,True,True,all,native-scan,True,379463,349440,659165,339010,44936,False
early,3,16,True,True,all,scan,False,936261,822020,979364,833797,65609,False
early,3,16,True,True,all,scan,True,386395,348456,461622,334850,44896,False
early,3,16,True,True,all,sealed-indexed,False,1196701,1018175,1461614,1060141,77351,False
early,3,16,True,True,all,sealed-indexed,True,449962,422440,487579,406826,54446,False
early,3,16,True,True,all,sealed-scan,False,869833,774347,900189,783517,64785,False
early,3,16,True,True,all,sealed-scan,True,362112,340008,471430,323226,45544,False
early,3,16,True,True,immediate,active-indexed,False,1142103,1030183,1796323,931333,67243,False
early,3,16,True,True,immediate,active-indexed,True,400107,382640,423021,366274,44018,False
early,3,16,True,True,immediate,active-native-indexed,False,839274,793434,881691,780357,63389,False
early,3,16,True,True,immediate,active-native-indexed,True,371108,341199,415513,352770,43562,False
early,3,16,True,True,immediate,active-native-scan,False,775359,754515,1315331,691141,59741,False
early,3,16,True,True,immediate,active-native-scan,True,385707,320591,634211,322946,38804,False
early,3,16,True,True,immediate,active-scan,False,985885,924808,1044264,789093,59339,False
early,3,16,True,True,immediate,active-scan,True,374674,340824,403032,326690,38514,False
early,3,16,True,True,immediate,birth,False,1858873,1625738,6087603,1543326,86356,False
early,3,16,True,True,immediate,birth,True,304250,269805,315514,296699,30861,False
early,3,16,True,True,immediate,birth-miss,False,1654614,1514891,1782727,1493630,86388,False
early,3,16,True,True,immediate,birth-miss,True,306437,287161,435853,299803,30869,False
early,3,16,True,True,immediate,birth-miss-template,False,1755213,1602259,2288644,1546198,95301,False
early,3,16,True,True,immediate,birth-miss-template,True,347480,313613,358186,329235,34870,False
early,3,16,True,True,immediate,conditional,False,2622385,2518007,2890264,3176845,59283,False
early,3,16,True,True,immediate,conditional,True,660752,600473,926234,619198,27630,False
early,3,16,True,True,immediate,indexed,False,1119592,1106094,1193390,1110421,67179,False
early,3,16,True,True,immediate,indexed,True,452697,405693,671380,418450,44306,False
early,3,16,True,True,immediate,native-indexed,False,839695,732552,1768762,963317,62749,False
early,3,16,True,True,immediate,native-indexed,True,385996,366758,415406,400626,43338,False
early,3,16,True,True,immediate,native-scan,False,677837,634470,909092,825925,56157,False
early,3,16,True,True,immediate,native-scan,True,335937,310484,371029,339010,35444,False
early,3,16,True,True,immediate,scan,False,885271,820619,1236555,833797,56117,False
early,3,16,True,True,immediate,scan,True,365784,326065,553720,334850,35404,False
early,3,16,True,True,immediate,sealed-indexed,False,1049608,1040270,1177762,1060141,67859,False
early,3,16,True,True,immediate,sealed-indexed,True,421286,384803,4854563,406826,44954,False
early,3,16,True,True,immediate,sealed-scan,False,877653,784534,895567,783517,55293,False
