35,604
33,583
33,578
33,578
32,583
33,577
35,577
33,583
32,579
33,578
32,634
33,577
32,638
32,577
33,577
32,577
32,578
33,613
33,579
33,582
34,581
33,583
33,583
32,581
34,581
32,579
33,581
32,585
33,579
34,584
32,579
33,597
34,583
33,584
33,616
32,579
33,583
32,577
32,580
34,602
32,580
34,641
32,580
31,588
33,671
33,597
33,586
34,592
34,636
32,586
33,585
34,598
32,589
33,578
34,581
33,579
33,580
32,584
33,580
32,576
34,582
32,579
34,577
33,586
31,574
32,580
34,576
33,565
29,506
